"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","Full Term","User Ids"
"REACTOME_PATHWAY","GLI3 is processed to GLI3R by the proteasome","26","213","47","10908","3.91e-31","8.19e-30","28.33","3.68e-28","5.54e-30","6.59e-33","R-HSA-5610785~GLI3 is processed to GLI3R by the proteasome","PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,RBX1,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52"
"REACTOME_PATHWAY","Degradation of GLI2 by the proteasome","26","213","47","10908","3.91e-31","8.19e-30","28.33","3.68e-28","5.54e-30","6.59e-33","R-HSA-5610783~Degradation of GLI2 by the proteasome","PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,RBX1,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52"
"REACTOME_PATHWAY","Degradation of GLI1 by the proteasome","26","213","47","10908","3.91e-31","8.19e-30","28.33","3.68e-28","5.54e-30","6.59e-33","R-HSA-5610780~Degradation of GLI1 by the proteasome","PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,RBX1,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52"
"REACTOME_PATHWAY","Degradation of AXIN","25","213","42","10908","5.78e-31","1.16e-29","30.48","5.44e-28","7.83e-30","8.29e-33","R-HSA-4641257~Degradation of AXIN","PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52"
"REACTOME_PATHWAY","SCF-beta-TrCP mediated degradation of Emi1","25","213","42","10908","5.78e-31","1.16e-29","30.48","5.44e-28","7.83e-30","8.29e-33","R-HSA-174113~SCF-beta-TrCP mediated degradation of Emi1","PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52"
"REACTOME_PATHWAY","Mitotic Anaphase","43","213","215","10908","1.05e-30","2.06e-29","10.24","9.87e-28","1.39e-29","8.40e-32","R-HSA-68882~Mitotic Anaphase","PSMD12,SEH1L,PSMD11,PSMD14,PSMD13,UBE2D1,CENPA,ANAPC10,PSMD8,PSMB6,PPP1CC,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PPP2R1B,PSMB3,CDC26,PSMD3,NUF2,PSMB1,PSMD1,NUP43,BUB3,RPS27A,PPP2R5B,DYNLL1,CKAP5,PSMA6,PSMC5,PSMA3,DYNC1LI2,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52,CENPQ,RAN,TUBA8,MAD2L1"
"REACTOME_PATHWAY","Mitotic Metaphase and Anaphase","43","213","216","10908","1.28e-30","2.42e-29","10.19","1.21e-27","1.64e-29","1.03e-31","R-HSA-2555396~Mitotic Metaphase and Anaphase","PSMD12,SEH1L,PSMD11,PSMD14,PSMD13,UBE2D1,CENPA,ANAPC10,PSMD8,PSMB6,PPP1CC,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PPP2R1B,PSMB3,CDC26,PSMD3,NUF2,PSMB1,PSMD1,NUP43,BUB3,RPS27A,PPP2R5B,DYNLL1,CKAP5,PSMA6,PSMC5,PSMA3,DYNC1LI2,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52,CENPQ,RAN,TUBA8,MAD2L1"
"REACTOME_PATHWAY","Hh mutants are degraded by ERAD","25","213","43","10908","1.29e-30","2.42e-29","29.77","1.21e-27","1.64e-29","1.95e-32","R-HSA-5362768~Hh mutants are degraded by ERAD","PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52"
"REACTOME_PATHWAY","Stabilization of p53","25","213","44","10908","2.78e-30","5.13e-29","29.10","2.62e-27","3.47e-29","4.43e-32","R-HSA-69541~Stabilization of p53","PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52"
"REACTOME_PATHWAY","SCF(Skp2)-mediated degradation of p27/p21","26","213","50","10908","3.17e-30","5.73e-29","26.63","2.98e-27","3.88e-29","6.06e-32","R-HSA-187577~SCF(Skp2)-mediated degradation of p27/p21","PSMD12,PSMD11,PSMD14,PSMD13,CKS1B,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52"
"REACTOME_PATHWAY","Regulation of RUNX3 expression and activity","25","213","45","10908","5.85e-30","1.04e-28","28.45","5.51e-27","7.03e-29","9.79e-32","R-HSA-8941858~Regulation of RUNX3 expression and activity","PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52"
"REACTOME_PATHWAY","p53-Independent G1/S DNA Damage Checkpoint","26","213","51","10908","6.10e-30","1.05e-28","26.11","5.74e-27","7.07e-29","1.22e-31","R-HSA-69613~p53-Independent G1/S DNA Damage Checkpoint","PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,RBX1,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52"
"REACTOME_PATHWAY","Ubiquitin-Mediated Degradation of Phosphorylated Cdc25A","26","213","51","10908","6.10e-30","1.05e-28","26.11","5.74e-27","7.07e-29","1.22e-31","R-HSA-69601~Ubiquitin-Mediated Degradation of Phosphorylated Cdc25A","PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,RBX1,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52"
"REACTOME_PATHWAY","Hh mutants abrogate ligand secretion","25","213","46","10908","1.20e-29","1.99e-28","27.83","1.13e-26","1.34e-28","2.11e-31","R-HSA-5387390~Hh mutants abrogate ligand secretion","PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52"
"REACTOME_PATHWAY","NIK-->noncanonical NF-kB signaling","25","213","46","10908","1.20e-29","1.99e-28","27.83","1.13e-26","1.34e-28","2.11e-31","R-HSA-5676590~NIK-->noncanonical NF-kB signaling","PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52"
"REACTOME_PATHWAY","Assembly of the pre-replicative complex","33","213","110","10908","2.21e-29","3.58e-28","15.36","2.08e-26","2.42e-28","1.04e-30","R-HSA-68867~Assembly of the pre-replicative complex","PSMD12,PSMD11,PSMD14,PSMD13,UBE2D1,ANAPC10,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,CDC26,ORC2,PSMD3,PSMB1,PSMD1,RPS27A,CDC6,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,MCM4,MCM6,UBA52,MCM2"
"REACTOME_PATHWAY","Dectin-1 mediated noncanonical NF-kB signaling","25","213","47","10908","2.41e-29","3.86e-28","27.24","2.27e-26","2.61e-28","4.42e-31","R-HSA-5607761~Dectin-1 mediated noncanonical NF-kB signaling","PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52"
"REACTOME_PATHWAY","Regulation of CDH1 Function","27","213","60","10908","2.58e-29","4.05e-28","23.05","2.43e-26","2.74e-28","6.47e-31","R-HSA-9764561~Regulation of CDH1 Function","PSMD12,PSMD11,PSMD14,PSMD13,ACTB,ACTG1,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52"
"REACTOME_PATHWAY","Defective CFTR causes cystic fibrosis","25","213","48","10908","4.75e-29","7.33e-28","26.67","4.47e-26","4.96e-28","9.07e-31","R-HSA-5678895~Defective CFTR causes cystic fibrosis","PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52"
"REACTOME_PATHWAY","FCERI mediated NF-kB activation","28","213","69","10908","6.17e-29","9.37e-28","20.78","5.80e-26","6.34e-28","1.84e-30","R-HSA-2871837~FCERI mediated NF-kB activation","PSMD12,PSMD11,PSMD14,PSMD13,UBE2D3,UBE2D1,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBE2V1,UBA52"
"REACTOME_PATHWAY","Regulation of RAS by GAPs","26","213","55","10908","7.08e-29","1.06e-27","24.21","6.67e-26","7.16e-28","1.63e-30","R-HSA-5658442~Regulation of RAS by GAPs","PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,RBX1,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52"
"REACTOME_PATHWAY","Ribosome Quality Control (RQC) complex extracts and degrades nascent peptide","31","213","95","10908","8.63e-29","1.27e-27","16.71","8.12e-26","8.59e-28","3.60e-30","R-HSA-9954709~Ribosome Quality Control (RQC) complex extracts and degrades nascent peptide","PSMD12,PSMD11,PSMD14,PSMD13,UBE2D3,RPL11,UBE2D1,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPL38,ELOC,RPS27A,RBX1,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52"
"REACTOME_PATHWAY","Degradation of beta-catenin by the destruction complex","28","213","70","10908","9.87e-29","1.43e-27","20.48","9.29e-26","9.67e-28","3.02e-30","R-HSA-195253~Degradation of beta-catenin by the destruction complex","PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PPP2R1B,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,PPP2R5B,RBX1,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52"
"REACTOME_PATHWAY","Regulation of ornithine decarboxylase (ODC)","23","213","38","10908","1.24e-28","1.77e-27","31.00","1.17e-25","1.20e-27","1.72e-30","R-HSA-350562~Regulation of ornithine decarboxylase (ODC)","PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMA6,PSMB7,PSMD6,PSMC5,PSMA3,PSMB4,PSMD7,PSMA4,PSMB5,PSMA1,PSMA2,PSMB3,PSMC1,PSMC2,PSMD3,PSMB1,PSMD1"
"REACTOME_PATHWAY","Asymmetric localization of PCP proteins","25","213","51","10908","3.21e-28","4.51e-27","25.10","3.02e-25","3.05e-27","6.90e-30","R-HSA-4608870~Asymmetric localization of PCP proteins","PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52"
"REACTOME_PATHWAY","Regulation of RUNX2 expression and activity","26","213","58","10908","3.80e-28","5.24e-27","22.96","3.58e-25","3.55e-27","9.61e-30","R-HSA-8939902~Regulation of RUNX2 expression and activity","PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,RBX1,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52"
"REACTOME_PATHWAY","Cyclin E associated events during G1/S transition","28","213","73","10908","3.84e-28","5.24e-27","19.64","3.61e-25","3.55e-27","1.26e-29","R-HSA-69202~Cyclin E associated events during G1/S transition","PSMD12,PSMD11,PSMD14,PSMD13,LIN9,CKS1B,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,MYC,PSMD3,PSMB1,PSMD1,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52"
"REACTOME_PATHWAY","Hedgehog ligand biogenesis","25","213","52","10908","5.85e-28","7.87e-27","24.62","5.51e-25","5.33e-27","1.31e-29","R-HSA-5358346~Hedgehog ligand biogenesis","PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52"
"REACTOME_PATHWAY","Regulation of mRNA stability by proteins that bind AU-rich elements","28","213","74","10908","5.94e-28","7.89e-27","19.38","5.59e-25","5.33e-27","1.99e-29","R-HSA-450531~Regulation of mRNA stability by proteins that bind AU-rich elements","PSMD12,SET,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,KHSRP,PSMD3,PSMB1,PSMD1,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52,EIF4G1"
"REACTOME_PATHWAY","Cyclin A:Cdk2-associated events at S phase entry","28","213","75","10908","9.13e-28","1.19e-26","19.12","8.59e-25","8.08e-27","3.12e-29","R-HSA-69656~Cyclin A:Cdk2-associated events at S phase entry","PSMD12,PSMD11,PSMD14,PSMD13,LIN9,CKS1B,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,MYC,PSMD3,PSMB1,PSMD1,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52"
"REACTOME_PATHWAY","p53-Dependent G1 DNA Damage Response","25","213","53","10908","1.05e-27","1.32e-26","24.16","9.89e-25","8.93e-27","2.43e-29","R-HSA-69563~p53-Dependent G1 DNA Damage Response","PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52"
"REACTOME_PATHWAY","Degradation of CDH1","25","213","53","10908","1.05e-27","1.32e-26","24.16","9.89e-25","8.93e-27","2.43e-29","R-HSA-9766229~Degradation of CDH1","PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52"
"REACTOME_PATHWAY","p53-Dependent G1/S DNA damage checkpoint","25","213","53","10908","1.05e-27","1.32e-26","24.16","9.89e-25","8.93e-27","2.43e-29","R-HSA-69580~p53-Dependent G1/S DNA damage checkpoint","PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52"
"REACTOME_PATHWAY","Activation of NF-kappaB in B cells","25","213","54","10908","1.86e-27","2.30e-26","23.71","1.75e-24","1.56e-26","4.44e-29","R-HSA-1169091~Activation of NF-kappaB in B cells","PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52"
"REACTOME_PATHWAY","AMPK-induced ERAD and lysosome mediated degradation of PD-L1(CD274)","25","213","55","10908","3.24e-27","3.97e-26","23.28","3.05e-24","2.68e-26","8.00e-29","R-HSA-9931269~AMPK-induced ERAD and lysosome mediated degradation of PD-L1(CD274)","PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52"
"REACTOME_PATHWAY","UCH proteinases","28","213","79","10908","4.73e-27","5.71e-26","18.15","4.45e-24","3.86e-26","1.75e-28","R-HSA-5689603~UCH proteinases","PSMD12,PSMD11,PSMD14,PSMD13,ACTB,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,RUVBL1,PSMB1,PSMD1,RPS27A,ACTL6A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52"
"REACTOME_PATHWAY","The role of GTSE1 in G2/M progression after G2 checkpoint","26","213","63","10908","4.88e-27","5.82e-26","21.13","4.59e-24","3.94e-26","1.42e-28","R-HSA-8852276~The role of GTSE1 in G2/M progression after G2 checkpoint","PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52,TUBA8"
"REACTOME_PATHWAY","Somitogenesis","23","213","43","10908","5.36e-27","6.32e-26","27.39","5.05e-24","4.27e-26","9.75e-29","R-HSA-9824272~Somitogenesis","PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMA6,PSMB7,PSMD6,PSMC5,PSMA3,PSMB4,PSMD7,PSMA4,PSMB5,PSMA1,PSMA2,PSMB3,PSMC1,PSMC2,PSMD3,PSMB1,PSMD1"
"REACTOME_PATHWAY","Regulation of PTEN stability and activity","25","213","56","10908","5.57e-27","6.48e-26","22.86","5.24e-24","4.38e-26","1.42e-28","R-HSA-8948751~Regulation of PTEN stability and activity","PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52"
"REACTOME_PATHWAY","ER-Phagosome pathway","28","213","83","10908","2.21e-26","2.51e-25","17.28","2.08e-23","1.69e-25","8.79e-28","R-HSA-1236974~ER-Phagosome pathway","PSMD12,PSMD11,PSMD14,PSMD13,PSMB10,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,PSMB9,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,PSME1,UBA52"
"REACTOME_PATHWAY","Downstream TCR signaling","28","213","83","10908","2.21e-26","2.51e-25","17.28","2.08e-23","1.69e-25","8.79e-28","R-HSA-202424~Downstream TCR signaling","PSMD12,PSMD11,PSMD14,PSMD13,UBE2D3,UBE2D1,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBE2V1,UBA52"
"REACTOME_PATHWAY","G1/S DNA Damage Checkpoints","26","213","67","10908","3.12e-26","3.50e-25","19.87","2.93e-23","2.36e-25","1.00e-27","R-HSA-69615~G1/S DNA Damage Checkpoints","PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,RBX1,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52"
"GOTERM_BP_DIRECT","DNA repair","43","245","346","16251","3.19e-26","9.91e-24","8.24","3.97e-23","9.47e-24","3.46e-27","GO:0006281~DNA repair","RTEL1,FEN1,PCNA,MCMDC2,PRKDC,UBE2D3,PSMB6,PSMB7,PSMB4,WRN,PSMB5,KAT5,EXO1,EME2,PSMB3,RUVBL1,POLD2,PSMB1,POLK,RFC5,UPF1,RFC3,RMI2,UBE2B,RFC2,ACTL6A,XRCC3,HUS1,RPA2,UBE2A,DDB1,PSMA6,PSMA3,PSMA4,PSMA1,FANCD2,MSH3,PSMA2,POLE2,DMC1,UBE2U,RPA4,RAD17"
"REACTOME_PATHWAY","Metabolism of polyamines","23","213","46","10908","3.82e-26","4.23e-25","25.61","3.59e-23","2.86e-25","7.93e-28","R-HSA-351202~Metabolism of polyamines","PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMA6,PSMB7,PSMD6,PSMC5,PSMA3,PSMB4,PSMD7,PSMA4,PSMB5,PSMA1,PSMA2,PSMB3,PSMC1,PSMC2,PSMD3,PSMB1,PSMD1"
"REACTOME_PATHWAY","Activation of STAT3 by cadherin engagement","27","213","76","10908","4.30e-26","4.71e-25","18.19","4.05e-23","3.19e-25","1.59e-27","R-HSA-9958825~Activation of STAT3 by cadherin engagement","PSMD12,PSMD11,PSMD14,PSMD13,ACTB,ACTG1,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52"
"REACTOME_PATHWAY","Host Interactions of HIV factors","31","213","118","10908","1.18e-25","1.27e-24","13.45","1.11e-22","8.62e-25","6.65e-27","R-HSA-162909~Host Interactions of HIV factors","PSMD12,SEH1L,PSMD11,CUL5,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,NUP43,ELOC,RPS27A,RBX1,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52,RAN"
"REACTOME_PATHWAY","M Phase","48","213","372","10908","1.26e-25","1.35e-24","6.61","1.19e-22","9.13e-25","1.70e-26","R-HSA-68886~M Phase","PSMD12,SEH1L,SET,PSMD11,PSMD14,PSMD13,UBE2D1,CENPA,ANAPC10,PSMD8,PSMB6,PPP1CC,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PPP2R1B,PSMB3,CDC26,PSMD3,NUF2,PSMB1,PSMD1,NUP43,BUB3,RPS27A,HAUS4,PPP2R5B,DYNLL1,CKAP5,MZT2A,PSMA6,PSMC5,PSMA3,DYNC1LI2,PSMA4,PSMA1,NME7,PSMA2,PSMC1,PSMC2,NCAPD3,UBA52,CENPQ,RAN,TUBA8,MAD2L1"
"REACTOME_PATHWAY","CLEC7A (Dectin-1) signaling","28","213","88","10908","1.33e-25","1.41e-24","16.29","1.26e-22","9.55e-25","5.79e-27","R-HSA-5607764~CLEC7A (Dectin-1) signaling","PSMD12,PSMD11,PSMD14,PSMD13,UBE2D3,UBE2D1,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBE2V1,UBA52"
"REACTOME_PATHWAY","Translation","46","213","339","10908","1.94e-25","2.03e-24","6.95","1.82e-22","1.37e-24","2.46e-26","R-HSA-72766~Translation","AARS1,PSMD12,PSMD11,PSMD14,PSMD13,KARS1,UBE2D3,RPL11,SRP54,UBE2D1,EEF1B2,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPL38,ELOC,RPS27A,EIF2B3,MRPS27,SRP68,DARS1,WARS1,RBX1,PSMA6,PSMC5,SARS1,PSMA3,PSMA4,EPRS1,PSMA1,PSMA2,LARS1,PSMC1,PSMC2,EIF3G,EEF1E1,UBA52,EIF4G1"
"REACTOME_PATHWAY","Hedgehog 'on' state","26","213","72","10908","2.61e-25","2.70e-24","18.49","2.45e-22","1.82e-24","9.39e-27","R-HSA-5632684~Hedgehog 'on' state","PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,RBX1,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52"
"REACTOME_PATHWAY","Signaling by NOTCH4","26","213","73","10908","3.90e-25","3.99e-24","18.24","3.67e-22","2.70e-24","1.43e-26","R-HSA-9013694~Signaling by NOTCH4","PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,RBX1,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52"
